12,3,3024.56,1149.32,49.99000000000024,29.670000000000073,1,1,1.0
13,1,1375.0,1565.0,134.0,108.0,1,2,1.0
13,2,1100.0,300.0,42.0,30.0,1,1,1.0
13,3,3030.13,1149.64,50.179999999999836,30.039999999999964,1,1,1.0
14,1,1375.0,1565.0,134.0,108.0,1,2,1.0
14,2,1104.0,300.0,42.0,30.0,1,1,1.0
14,3,3035.69,1149.95,50.36999999999989,30.419999999999845,1,1,1.0
15,1,1374.0,1565.0,135.0,107.0,1,2,1.0
15,2,1109.0,301.0,42.0,30.0,1,1,1.0
15,3,3041.25,1150.27,50.570000000000164,30.789999999999964,1,1,1.0
16,1,1375.0,1565.0,134.0,107.0,1,2,1.0
16,2,1113.0,300.0,44.0,31.0,1,1,1.0
16,3,3046.82,1150.59,50.75,31.160000000000082,1,1,1.0
17,1,1375.0,1565.0,133.0,107.0,1,2,1.0
17,2,1120.0,301.0,42.0,29.0,1,1,1.0
17,3,3052.38,1150.91,50.94999999999982,31.539999999999964,1,1,1.0
18,1,1374.0,1564.0,135.0,108.0,1,2,1.0
18,2,1125.0,301.0,42.0,29.0,1,1,1.0
18,3,3057.95,1151.23,51.13000000000011,31.910000000000082,1,1,1.0
19,1,1374.0,1565.0,134.0,106.0,1,2,1.0
19,2,1130.0,301.0,42.0,29.0,1,1,1.0
19,3,3063.51,1151.55,51.32999999999993,32.27999999999997,1,1,1.0
20,1,1372.0,1563.0,135.0,108.0,1,2,1.0
20,2,1136.0,300.0,41.0,30.0,1,1,1.0
20,3,3069.07,1151.86,51.51999999999998,32.66000000000008,1,1,1.0
21,1,1372.0,1564.0,135.0,107.0,1,2,1.0
21,2,1141.0,299.0,42.0,30.0,1,1,1.0
21,3,3074.64,1152.18,51.710000000000036,33.02999999999997,1,1,1.0
22,1,1371.0,1563.0,136.0,108.0,1,2,1.0
22,2,1147.0,301.0,41.0,28.0,1,1,1.0
22,3,3080.2,1152.5,51.90000000000009,33.40000000000009,1,1,1.0
23,1,1371.0,1563.0,136.0,108.0,1,2,1.0
23,2,1152.0,300.0,42.0,30.0,1,1,1.0
23,3,3090.7,1155.9,42.30000000000018,28.199999999999818,1,1,1.0
24,1,1371.0,1564.0,137.0,107.0,1,2,1.0
24,2,1157.0,299.0,43.0,31.0,1,1,1.0
24,3,3090.7,1155.9,50.100000000000364,27.299999999999955,1,1,1.0
25,1,1371.0,1565.0,138.0,106.0,1,2,1.0
25,2,1162.0,299.0,43.0,31.0,1,1,1.0
25,3,3097.68,1156.77,50.100000000000364,27.299999999999955,1,1,1.0
26,1,1370.0,1564.0,138.0,107.0,1,2,1.0
26,2,1167.0,299.0,42.0,30.0,1,1,1.0
26,3,3104.66,1157.64,50.100000000000364,27.299999999999955,1,1,1.0
27,1,1370.0,1564.0,138.0,106.0,1,2,1.0
27,2,1173.0,299.0,43.0,30.0,1,1,1.0
27,3,3110.69,1159.15,50.09999999999991,27.299999999999955,1,1,1.0
28,1,1370.0,1563.0,137.0,107.0,1,2,1.0
28,2,1178.0,298.0,43.0,32.0,1,1,1.0
28,3,3117.47,1159.15,50.100000000000364,27.299999999999955,1,1,1.0
29,1,1370.0,1563.0,137.0,106.0,1,2,1.0
29,2,1183.0,299.0,41.0,30.0,1,1,1.0
29,3,3121.24,1159.91,50.100000000000364,27.299999999999955,1,1,1.0
30,1,1371.0,1563.0,135.0,106.0,1,2,1.0
30,2,1188.0,299.0,43.0,30.0,1,1,1.0
30,3,3127.27,1161.41,50.09999999999991,27.299999999999955,1,1,1.0
31,1,1371.0,1563.0,135.0,105.0,1,2,1.0
31,2,1195.0,299.0,39.0,29.0,1,1,1.0
31,3,3133.05,1161.91,50.09999999999991,27.299999999999955,1,1,1.0
32,1,1371.0,1562.0,135.0,106.0,1,2,1.0
32,2,1200.0,299.0,40.0,29.0,1,1,1.0
32,3,3138.83,1162.42,50.09999999999991,27.299999999999955,1,1,1.0
33,1,1371.0,1562.0,134.0,106.0,1,2,1.0
33,2,1205.0,299.0,40.0,29.0,1,1,1.0
33,3,3144.61,1162.92,50.09999999999991,27.299999999999955,1,1,1.0
34,1,1371.0,1561.0,135.0,106.0,1,2,1.0
34,2,1210.0,298.0,41.0,29.0,1,1,1.0
34,3,3149.99,1163.93,50.100000000000364,27.299999999999955,1,1,1.0
35,1,1371.0,1561.0,136.0,107.0,1,2,1.0
35,2,1215.0,299.0,41.0,29.0,1,1,1.0
35,3,3155.37,1164.94,50.09999999999991,27.299999999999955,1,1,1.0
36,1,1371.0,1561.0,135.0,106.0,1,2,1.0
36,2,1220.0,299.0,43.0,29.0,1,1,1.0
36,3,3160.75,1165.95,50.09999999999991,27.299999999999955,1,1,1.0
37,1,1371.0,1561.0,135.0,106.0,1,2,1.0
37,2,1226.0,299.0,42.0,29.0,1,1,1.0
37,3,3167.01,1166.56,50.09999999999991,27.299999999999955,1,1,1.0
38,1,1371.0,1561.0,134.0,106.0,1,2,1.0
38,2,1231.0,299.0,41.0,29.0,1,1,1.0
38,3,3173.26,1167.16,50.09999999999991,27.299999999999955,1,1,1.0
39,1,1371.0,1560.0,133.0,107.0,1,2,1.0
39,2,1236.0,298.0,42.0,30.0,1,1,1.0
39,3,3179.52,1167.77,50.09999999999991,27.299999999999955,1,1,1.0
40,1,1371.0,1560.0,134.0,108.0,1,2,1.0
40,2,1242.0,300.0,39.0,28.0,1,1,1.0
40,3,3185.77,1168.37,50.09999999999991,27.300000000000182,1,1,1.0
41,1,1371.0,1560.0,134.0,108.0,1,2,1.0
41,2,1248.0,300.0,39.0,28.0,1,1,1.0
41,3,3192.03,1168.98,50.09999999999991,27.299999999999955,1,1,1.0
42,1,1371.0,1560.0,134.0,107.0,1,2,1.0
42,2,1252.0,300.0,40.0,29.0,1,1,1.0
42,3,3197.68,1169.58,50.100000000000364,27.300000000000182,1,1,1.0
43,1,1371.0,1560.0,134.0,107.0,1,2,1.0
43,2,1257.0,300.0,41.0,29.0,1,1,1.0
43,3,3203.33,1170.19,50.09999999999991,27.299999999999955,1,1,1.0
44,1,1371.0,1560.0,133.0,107.0,1,2,1.0
44,2,1263.0,301.0,40.0,27.0,1,1,1.0
44,3,3208.99,1170.79,50.100000000000364,27.299999999999955,1,1,1.0
45,1,1371.0,1560.0,133.0,107.0,1,2,1.0
45,2,1269.0,301.0,39.0,27.0,1,1,1.0
45,3,3214.64,1171.4,50.09999999999991,27.299999999999955,1,1,1.0
46,1,1371.0,1559.0,133.0,108.0,1,2,1.0
46,2,1274.0,300.0,41.0,29.0,1,1,1.0
46,3,3220.29,1172.0,50.09999999999991,27.299999999999955,1,1,1.0
47,1,1372.0,1559.0,132.0,108.0,1,2,1.0
47,2,1279.0,300.0,41.0,29.0,1,1,1.0
47,3,3226.14,1173.41,50.09999999999991,27.299999999999955,1,1,1.0
48,1,1372.0,1560.0,131.0,106.0,1,2,1.0
48,2,1284.0,300.0,41.0,30.0,1,1,1.0
48,3,3231.99,1174.83,50.100000000000364,27.300000000000182,1,1,1.0
49,1,1372.0,1560.0,131.0,106.0,1,2,1.0
49,2,1290.0,301.0,39.0,28.0,1,1,1.0
49,3,3237.85,1176.24,50.09999999999991,27.299999999999955,1,1,1.0
50,1,1372.0,1560.0,131.0,106.0,1,2,1.0
50,2,1296.0,301.0,40.0,29.0,1,1,1.0
50,3,3243.7,1177.66,50.100000000000364,27.299999999999955,1,1,1.0
51,1,1372.0,1560.0,131.0,106.0,1,2,1.0
51,2,1300.0,300.0,41.0,30.0,1,1,1.0
51,3,3249.55,1179.07,50.09999999999991,27.299999999999955,1,1,1.0
52,1,1372.0,1559.0,131.0,107.0,1,2,1.0
52,2,1306.0,301.0,40.0,29.0,1,1,1.0
52,3,3253.79,1179.47,50.09999999999991,27.299999999999955,1,1,1.0
53,1,1371.0,1559.0,131.0,107.0,1,2,1.0
53,2,1311.0,301.0,41.0,29.0,1,1,1.0
53,3,3258.03,1179.88,50.09999999999991,27.299999999999955,1,1,1.0
54,1,1370.0,1559.0,130.0,107.0,1,2,1.0
54,2,1316.0,302.0,39.0,27.0,1,1,1.0
54,3,3262.26,1180.28,50.09999999999991,27.299999999999955,1,1,1.0
55,1,1366.0,1559.0,131.0,107.0,1,2,1.0
55,2,1318.0,301.0,41.0,29.0,1,1,1.0
55,3,3266.5,1180.69,50.09999999999991,27.299999999999955,1,1,1.0
56,1,1363.0,1561.0,128.0,107.0,1,2,1.0
56,2,1320.0,302.0,41.0,29.0,1,1,1.0
56,3,3270.74,1181.09,50.100000000000364,27.300000000000182,1,1,1.0
57,1,1357.0,1561.0,131.0,107.0,1,2,1.0
57,2,1320.0,302.0,40.0,29.0,1,1,1.0
57,3,3269.93,1181.9,50.100000000000364,27.299999999999955,1,1,1.0
58,1,1348.0,1562.0,135.0,105.0,1,2,1.0
58,2,1319.0,302.0,40.0,29.0,1,1,1.0
58,3,3269.13,1182.7,50.09999999999991,27.299999999999955,1,1,1.0
59,1,1342.0,1559.0,134.0,108.0,1,2,1.0
59,2,1316.0,301.0,43.0,31.0,1,1,1.0
59,3,3268.32,1183.51,50.09999999999991,27.299999999999955,1,1,1.0
60,1,1337.0,1561.0,129.0,107.0,1,2,1.0
60,2,1316.0,302.0,41.0,30.0,1,1,1.0
60,3,3267.52,1184.31,50.09999999999991,27.299999999999955,1,1,1.0
61,1,1329.0,1561.0,134.0,106.0,1,2,1.0
61,2,1313.0,302.0,41.0,29.0,1,1,1.0
61,3,3266.71,1185.12,50.09999999999991,27.300000000000182,1,1,1.0
62,1,1325.0,1561.0,131.0,106.0,1,2,1.0
62,2,1313.0,301.0,43.0,32.0,1,1,1.0
62,3,3269.97,1185.45,50.100000000000364,27.299999999999955,1,1,1.0
63,1,1320.0,1557.0,134.0,111.0,1,2,1.0
63,2,1315.0,302.0,43.0,30.0,1,1,1.0
63,3,3273.22,1185.77,50.100000000000364,27.299999999999955,1,1,1.0
64,1,1318.0,1557.0,134.0,111.0,1,2,1.0
64,2,1319.0,302.0,43.0,30.0,1,1,1.0
64,3,3276.48,1186.1,50.09999999999991,27.300000000000182,1,1,1.0
65,1,1317.0,1558.0,134.0,109.0,1,2,1.0
65,2,1322.0,302.0,44.0,30.0,1,1,1.0
65,3,3279.74,1186.43,50.100000000000364,27.299999999999955,1,1,1.0
66,1,1316.0,1559.0,136.0,109.0,1,2,1.0
66,2,1328.0,303.0,39.0,29.0,1,1,1.0
66,3,3282.99,1186.75,50.100000000000364,27.299999999999955,1,1,1.0
67,1,1317.0,1560.0,135.0,107.0,1,2,1.0
67,2,1335.0,303.0,39.0,28.0,1,1,1.0
67,3,3286.25,1187.08,50.09999999999991,27.300000000000182,1,1,1.0
68,1,1317.0,1560.0,134.0,107.0,1,2,1.0
68,2,1341.0,303.0,39.0,28.0,1,1,1.0
68,3,3291.33,1187.86,50.09999999999991,27.300000000000182,1,1,1.0
69,1,1317.0,1560.0,135.0,107.0,1,2,1.0
69,2,1346.0,303.0,39.0,28.0,1,1,1.0
69,3,3296.41,1188.64,50.100000000000364,27.299999999999955,1,1,1.0
70,1,1317.0,1561.0,134.0,106.0,1,2,1.0
70,2,1350.0,303.0,40.0,29.0,1,1,1.0
70,3,3301.5,1189.43,50.09999999999991,27.289999999999964,1,1,1.0
71,1,1318.0,1561.0,133.0,106.0,1,2,1.0
71,2,1356.0,304.0,39.0,28.0,1,1,1.0
71,3,3306.58,1190.21,50.09999999999991,27.289999999999964,1,1,1.0
72,1,1318.0,1560.0,132.0,106.0,1,2,1.0
72,2,1360.0,303.0,42.0,29.0,1,1,1.0
72,3,3311.66,1190.99,50.100000000000364,27.289999999999964,1,1,1.0
73,1,1319.0,1561.0,131.0,104.0,1,2,1.0
73,2,1366.0,303.0,42.0,29.0,1,1,1.0
73,3,3316.24,1192.08,50.100000000000364,27.289999999999964,1,1,1.0
74,1,1319.0,1561.0,131.0,104.0,1,2,1.0
74,2,1372.0,303.0,41.0,29.0,1,1,1.0
74,3,3320.82,1193.17,50.09999999999991,27.299999999999955,1,1,1.0
75,1,1319.0,1561.0,132.0,104.0,1,2,1.0
75,2,1378.0,303.0,41.0,29.0,1,1,1.0
75,3,3325.4,1194.26,50.09999999999991,27.299999999999955,1,1,1.0
76,1,1319.0,1562.0,131.0,102.0,1,2,1.0
76,2,1383.0,304.0,40.0,28.0,1,1,1.0
76,3,3329.98,1195.35,50.09999999999991,27.300000000000182,1,1,1.0
77,1,1320.0,1561.0,129.0,103.0,1,2,1.0
77,2,1389.0,302.0,42.0,31.0,1,1,1.0
77,3,3334.86,1196.05,50.09999999999991,27.299999999999955,1,1,1.0
78,1,1320.0,1561.0,129.0,102.0,1,2,1.0
78,2,1396.0,304.0,39.0,29.0,1,1,1.0
78,3,3339.75,1196.74,50.09999999999991,27.299999999999955,1,1,1.0
79,1,1320.0,1561.0,129.0,102.0,1,2,1.0
79,2,1400.0,303.0,43.0,31.0,1,1,1.0
79,3,3344.63,1197.44,50.09999999999991,27.299999999999955,1,1,1.0
80,1,1321.0,1562.0,128.0,101.0,1,2,1.0
80,2,1405.0,304.0,43.0,30.0,1,1,1.0
80,3,3349.52,1198.13,50.09999999999991,27.299999999999955,1,1,1.0
81,1,1320.0,1561.0,128.0,102.0,1,2,1.0
81,2,1411.0,305.0,44.0,30.0,1,1,1.0
81,3,3354.4,1198.83,50.09999999999991,27.300000000000182,1,1,1.0
82,1,1320.0,1561.0,128.0,102.0,1,2,1.0
82,2,1416.0,304.0,44.0,31.0,1,1,1.0
82,3,3358.98,1199.27,50.09999999999991,27.299999999999955,1,1,1.0
83,1,1321.0,1561.0,127.0,102.0,1,2,1.0
83,2,1421.0,305.0,41.0,30.0,1,1,1.0
83,3,3363.56,1199.7,50.09999999999991,27.309999999999945,1,1,1.0
84,1,1321.0,1561.0,126.0,102.0,1,2,1.0
84,2,1427.0,306.0,42.0,29.0,1,1,1.0
84,3,3368.13,1200.14,50.09999999999991,27.299999999999955,1,1,1.0
85,1,1320.0,1562.0,127.0,102.0,1,2,1.0
85,2,1433.0,307.0,40.0,28.0,1,1,1.0
85,3,3372.71,1200.58,50.09999999999991,27.300000000000182,1,1,1.0
86,1,1320.0,1561.0,127.0,103.0,1,2,1.0
86,2,1437.0,306.0,43.0,31.0,1,1,1.0
86,3,3377.42,1201.92,50.09999999999991,27.309999999999945,1,1,1.0
87,1,1320.0,1561.0,128.0,103.0,1,2,1.0
87,2,1444.0,307.0,40.0,29.0,1,1,1.0
87,3,3382.13,1203.27,50.09999999999991,27.299999999999955,1,1,1.0
88,1,1320.0,1560.0,128.0,105.0,1,2,1.0
88,2,1447.0,307.0,45.0,32.0,1,1,1.0
88,3,3386.84,1204.62,50.09999999999991,27.300000000000182,1,1,1.0
89,1,1320.0,1561.0,127.0,103.0,1,2,1.0
89,2,1453.0,309.0,42.0,27.0,1,1,1.0
89,3,3391.55,1205.96,50.09999999999991,27.299999999999955,1,1,1.0
90,1,1320.0,1561.0,127.0,103.0,1,2,1.0
90,2,1458.0,309.0,41.0,28.0,1,1,1.0
90,3,3396.26,1207.3,50.09999999999991,27.299999999999955,1,1,1.0
91,1,1320.0,1562.0,126.0,103.0,1,2,1.0
91,2,1463.0,308.0,44.0,30.0,1,1,1.0
91,3,3400.97,1208.65,50.100000000000364,27.299999999999955,1,1,1.0
92,1,1320.0,1562.0,126.0,103.0,1,2,1.0
92,2,1469.0,308.0,41.0,29.0,1,1,1.0
92,3,3404.88,1209.3,50.09999999999991,27.299999999999955,1,1,1.0
93,1,1320.0,1562.0,126.0,103.0,1,2,1.0
93,2,1474.0,308.0,43.0,30.0,1,1,1.0
93,3,3408.79,1209.95,50.09999999999991,27.299999999999955,1,1,1.0
94,1,1320.0,1561.0,126.0,105.0,1,2,1.0
94,2,1481.0,309.0,41.0,28.0,1,1,1.0
94,3,3412.7,1210.6,50.100000000000364,27.300000000000182,1,1,1.0
95,1,1320.0,1560.0,126.0,106.0,1,2,1.0
95,2,1486.0,309.0,39.0,27.0,1,1,1.0
95,3,3416.6,1211.26,50.09999999999991,27.299999999999955,1,1,1.0
96,1,1319.0,1559.0,128.0,108.0,1,2,1.0
96,2,1492.0,308.0,41.0,29.0,1,1,1.0
96,3,3420.51,1211.91,50.09999999999991,27.299999999999955,1,1,1.0
97,1,1320.0,1559.0,127.0,108.0,1,2,1.0
97,2,1496.0,308.0,43.0,30.0,1,1,1.0
97,3,3424.42,1212.56,50.09999999999991,27.299999999999955,1,1,1.0
98,1,1319.0,1559.0,127.0,110.0,1,2,1.0
98,2,1502.0,311.0,40.0,27.0,1,1,1.0
98,3,3431.59,1216.31,50.09999999999991,27.299999999999955,1,1,1.0
99,1,1320.0,1566.0,122.0,107.0,1,2,1.0
99,2,1507.0,314.0,41.0,29.0,1,1,1.0
99,3,3432.24,1222.66,50.100000000000364,27.299999999999955,1,1,1.0
100,1,1319.0,1578.0,124.0,108.0,1,2,1.0
100,2,1513.0,327.0,40.0,28.0,1,1,1.0
100,3,3436.15,1234.22,50.09999999999991,29.87999999999988,1,1,1.0
101,1,1319.0,1598.0,125.0,109.0,1,2,1.0
101,2,1518.0,346.0,41.0,30.0,1,1,1.0
101,3,3440.06,1254.91,50.09999999999991,27.299999999999955,1,1,1.0
102,1,1319.0,1625.0,124.0,109.0,1,2,1.0
102,2,1524.0,374.0,40.0,28.0,1,1,1.0
102,3,3445.27,1283.57,50.09999999999991,27.299999999999955,1,1,1.0
103,1,1318.0,1660.0,125.0,109.0,1,2,1.0
103,2,1528.0,408.0,41.0,28.0,1,1,1.0
103,3,3451.13,1316.15,50.09999999999991,27.299999999999955,1,1,1.0
104,1,1319.0,1701.0,123.0,107.0,1,2,1.0
104,2,1535.0,447.0,40.0,28.0,1,1,1.0
104,3,3451.13,1358.01,50.09999999999991,27.299999999999955,1,1,1.0
105,1,1319.0,1747.0,124.0,109.0,1,2,1.0
105,2,1541.0,492.0,40.0,30.0,1,1,1.0
105,3,3454.39,1404.92,50.09999999999991,27.289999999999964,1,1,1.0
106,1,1318.0,1798.0,123.0,108.0,1,2,1.0
106,2,1546.0,542.0,41.0,28.0,1,1,1.0
106,3,3457.65,1455.08,50.09999999999991,27.300000000000182,1,1,1.0
107,1,1318.0,1846.0,123.0,108.0,1,2,1.0
107,2,1551.0,589.0,39.0,28.0,1,1,1.0
107,3,3465.46,1500.68,50.09999999999991,27.299999999999955,1,1,1.0
108,1,1317.0,1885.0,125.0,112.0,1,2,1.0
108,2,1557.0,632.0,40.0,28.0,1,1,1.0
108,3,3466.77,1543.03,50.09999999999991,27.299999999999955,1,1,1.0
109,1,1315.0,1925.0,127.0,109.0,1,2,1.0
109,2,1562.0,668.0,44.0,30.0,1,1,1.0
109,3,3468.72,1581.47,50.100000000000364,27.299999999999955,1,1,1.0
110,1,1316.0,1957.0,126.0,110.0,1,2,1.0
110,2,1567.0,702.0,42.0,30.0,1,1,1.0
110,3,3472.76,1612.24,50.09999999999991,27.299999999999955,1,1,1.0
111,1,1316.0,1988.0,125.0,109.0,1,2,1.0
111,2,1573.0,731.0,43.0,31.0,1,1,1.0
111,3,3476.8,1643.02,50.09999999999991,27.299999999999955,1,1,1.0
112,1,1314.0,2013.0,126.0,109.0,1,2,1.0
112,2,1578.0,757.0,41.0,29.0,1,1,1.0
112,3,3478.82,1666.23,50.09999999999991,27.299999999999955,1,1,1.0
113,1,1314.0,2036.0,126.0,106.0,1,2,1.0
113,2,1583.0,779.0,41.0,29.0,1,1,1.0
113,3,3480.83,1689.44,50.09999999999991,27.299999999999955,1,1,1.0
114,1,1314.0,2050.0,129.0,109.0,1,2,1.0
114,2,1588.0,795.0,43.0,30.0,1,1,1.0
114,3,3483.86,1703.57,50.09999999999991,27.299999999999955,1,1,1.0
115,1,1314.0,2066.0,125.0,94.0,1,2,1.0
115,2,1595.0,810.0,41.0,28.0,1,1,1.0
115,3,3486.89,1717.7,50.09999999999991,27.299999999999955,1,1,1.0
116,1,1317.0,2076.0,115.0,84.0,1,2,1.0
116,2,1599.0,819.0,43.0,29.0,1,1,1.0
116,3,3487.9,1723.75,50.09999999999991,27.299999999999955,1,1,1.0
117,1,1316.0,2080.0,113.0,80.0,1,2,1.0
117,2,1605.0,825.0,42.0,29.0,1,1,1.0
117,3,3488.91,1729.81,50.090000000000146,27.299999999999955,1,1,1.0
118,1,1316.0,2081.0,111.0,79.0,1,2,1.0
118,2,1611.0,827.0,42.0,29.0,1,1,1.0
118,3,3489.92,1735.86,50.090000000000146,27.300000000000182,1,1,1.0
119,1,1316.0,2081.0,111.0,79.0,1,2,1.0
119,2,1615.0,826.0,43.0,31.0,1,1,1.0
119,3,3491.06,1736.24,50.090000000000146,27.299999999999955,1,1,1.0
120,1,1316.0,2081.0,111.0,79.0,1,2,1.0
120,2,1620.0,826.0,43.0,30.0,1,1,1.0
120,3,3492.19,1736.62,50.090000000000146,27.300000000000182,1,1,1.0
121,1,1316.0,2081.0,111.0,79.0,1,2,1.0
121,2,1626.0,827.0,43.0,29.0,1,1,1.0
121,3,3493.32,1737.0,50.09999999999991,27.299999999999955,1,1,1.0
122,1,1316.0,2081.0,111.0,79.0,1,2,1.0
122,2,1630.0,826.0,44.0,30.0,1,1,1.0
122,3,3494.46,1737.38,50.09999999999991,27.299999999999955,1,1,1.0
123,1,1316.0,2081.0,111.0,79.0,1,2,1.0
123,2,1636.0,826.0,44.0,31.0,1,1,1.0
123,3,3495.6,1737.75,50.090000000000146,27.299999999999955,1,1,1.0
124,1,1316.0,2081.0,111.0,79.0,1,2,1.0
124,2,1640.0,825.0,46.0,31.0,1,1,1.0
124,3,3496.73,1738.13,50.09999999999991,27.299999999999955,1,1,1.0
125,1,1316.0,2081.0,111.0,79.0,1,2,1.0
125,2,1646.0,826.0,44.0,31.0,1,1,1.0
125,3,3497.86,1738.51,50.09999999999991,27.299999999999955,1,1,1.0
126,1,1317.0,2081.0,110.0,79.0,1,2,1.0
126,2,1652.0,826.0,45.0,31.0,1,1,1.0
126,3,3499.0,1738.89,50.09999999999991,27.299999999999955,1,1,1.0
127,1,1317.0,2080.0,111.0,80.0,1,2,1.0
127,2,1657.0,826.0,45.0,32.0,1,1,1.0
127,3,3499.98,1737.48,50.09999999999991,27.299999999999955,1,1,1.0
128,1,1317.0,2080.0,111.0,80.0,1,2,1.0
128,2,1663.0,825.0,45.0,32.0,1,1,1.0
128,3,3500.97,1736.08,50.100000000000364,27.300000000000182,1,1,1.0
129,1,1317.0,2078.0,114.0,82.0,1,2,1.0
129,2,1665.0,821.0,54.0,36.0,1,1,1.0
129,3,3501.96,1734.67,50.09999999999991,27.299999999999955,1,1,1.0
130,1,1317.0,2076.0,114.0,84.0,1,2,1.0
130,2,1671.0,819.0,50.0,34.0,1,1,1.0
130,3,3502.94,1733.26,50.09999999999991,27.299999999999955,1,1,1.0
131,1,1316.0,2071.0,118.0,89.0,1,2,1.0
131,2,1677.0,815.0,48.0,33.0,1,1,1.0
131,3,3505.75,1729.32,50.09999999999991,27.299999999999955,1,1,1.0
132,1,1316.0,2062.0,121.0,98.0,1,2,1.0
132,2,1681.0,807.0,48.0,34.0,1,1,1.0
132,3,3505.19,1722.28,50.09999999999991,27.299999999999955,1,1,1.0
133,1,1314.0,2051.0,128.0,108.0,1,2,1.0
133,2,1688.0,799.0,48.0,34.0,1,1,1.0
133,3,3504.63,1715.24,50.09999999999991,27.299999999999955,1,1,1.0
134,1,1314.0,2045.0,124.0,105.0,1,2,1.0
134,2,1694.0,793.0,44.0,30.0,1,1,1.0
134,3,3504.72,1707.33,50.100000000000364,27.300000000000182,1,1,1.0
135,1,1317.0,2036.0,118.0,104.0,1,2,1.0
135,2,1699.0,783.0,45.0,31.0,1,1,1.0
135,3,3504.81,1699.42,50.09999999999991,27.299999999999955,1,1,1.0
136,1,1314.0,2028.0,121.0,103.0,1,2,1.0
136,2,1704.0,774.0,49.0,33.0,1,1,1.0
136,3,3504.9,1691.52,50.09999999999991,27.299999999999955,1,1,1.0
137,1,1314.0,2021.0,123.0,105.0,1,2,1.0
137,2,1710.0,768.0,44.0,32.0,1,1,1.0
137,3,3504.99,1683.61,50.100000000000364,27.300000000000182,1,1,1.0
138,1,1315.0,2014.0,120.0,104.0,1,2,1.0
138,2,1715.0,761.0,46.0,32.0,1,1,1.0
138,3,3505.15,1680.9,50.09999999999991,27.299999999999955,1,1,1.0
139,1,1315.0,2008.0,121.0,106.0,1,2,1.0
139,2,1720.0,757.0,45.0,32.0,1,1,1.0
139,3,3505.31,1678.2,50.09999999999991,27.299999999999955,1,1,1.0
140,1,1315.0,2003.0,124.0,106.0,1,2,1.0
140,2,1725.0,752.0,46.0,32.0,1,1,1.0
140,3,3505.48,1675.49,50.09999999999991,27.299999999999955,1,1,1.0
141,1,1314.0,2002.0,120.0,103.0,1,2,1.0
141,2,1731.0,748.0,45.0,33.0,1,1,1.0
141,3,3505.64,1672.79,50.09999999999991,27.299999999999955,1,1,1.0
142,1,1313.0,1999.0,124.0,106.0,1,2,1.0
142,2,1737.0,746.0,44.0,32.0,1,1,1.0
142,3,3505.8,1670.08,50.09999999999991,27.300000000000182,1,1,1.0
143,1,1314.0,1996.0,124.0,107.0,1,2,1.0
143,2,1742.0,746.0,43.0,30.0,1,1,1.0
143,3,3505.96,1667.38,50.09999999999991,27.299999999999955,1,1,1.0
144,1,1313.0,1995.0,124.0,106.0,1,2,1.0
144,2,1749.0,745.0,41.0,29.0,1,1,1.0
144,3,3506.13,1664.67,50.09999999999991,27.299999999999955,1,1,1.0
145,1,1313.0,1994.0,124.0,106.0,1,2,1.0
145,2,1754.0,744.0,45.0,29.0,1,1,1.0
145,3,3506.29,1661.97,50.09999999999991,27.299999999999955,1,1,1.0
